description;web_url;s3_object_path;exists_in_s3;exists_metadata_json;file_extension
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=183;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ff/50/ANEXO 2. Roles de aprendizaje cooperativo.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e7/57/MEN_PTA_C2_ANEXO1_SIEE.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=185;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e6/aa/MEN_PTA_C5_SISTEMAS.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.3.5.24.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=357;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ad/12/Modelo SIR covid-19 en Colombia.pdf;True;True;pdf
...;https://eco.colombiaaprende.edu.co/masterclass/;s3://men-prod-clean-data/contenidos_formativos/ENGLISH_FOR_COLOMBIA_ECOWEB/masterclass/MC # 5/MC5-Takeaway Material/MC5-Takeaway Material.pdf;False;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=287;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a1/a1/1. Protocolo TAS Ciclo III_V6-2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=337;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/73/0c/Anexo 1 TL Presentación y Estructura del Módulo. docx.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=358;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/fc/b4/udea_g10par_cna_m7_c1_ inf05.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=332;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/cd/2d/Modulo_4_Referencias bibliográficas.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/86/f1/Transcripción Podcast_L1R1_M0.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b7/a0/04Soc_03Eje_31.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=253;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/1e/7c/MEN_ESC_C3_M1_AN01_v02_reducido.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e0/29/MEN_PTA_C2_PROTOCOLO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/5b/48/03Cul_01Ind_14.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.1.2.2.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ad/7b/M1S1_R2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=364;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f2/3d/Temáticas EN.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/select/form/102#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_select_form_102.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.3.27.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=335;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c1/fc/presentacion.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a2/5b/M4S30_R7.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.5.34.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=357;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/98/56/Ficha STEM-V2.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.1.2.4.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/0c/c3/CPE_MOOC_PDF3.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=253;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d5/0e/MEN_ESC_C3_M4_AN01_versionLiviana.txt;True;False;txt
...;https://eco.colombiaaprende.edu.co/wp-content/uploads/2022/01/Home-on-the-Range-Poster.pdf;s3://men-prod-clean-data/contenidos_formativos/ENGLISH_FOR_COLOMBIA_ECOWEB/repository/home-on-the-range-song-with-audio-lyrics-and-poster/Home-on-the-Range-Poster.pdf;False;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/bd/2d/M4S30_R5.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/7b/ad/MEN_PTA_C2_PROTOCOLO.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.2.17.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.4.31.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=185;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a1/e4/MEN_PTA_C5_ANEXO5_MOLA_ORIGEN.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.5.34.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.3.1.25.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/79/9c/MEN_PTA_C2_PROTOCOLO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/db/3d/CPE_M2S11_PDF2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=199;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/7d/e3/Guía del participante_Facilitadores_Encuentro4.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/node/26#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_node_26.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/68/9d/MEN_PTA_C3_PROTOCOLO.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.5.1.4.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=183;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d5/75/ANEXO 3. Mi proceso de aprendizaje.. 20190903docx.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.3.1.6.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c9/48/Pefil_estudiante_perfil_docente.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.3.23.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/bb/1f/CPE_M2S6_PDF1.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/5b/10/02Nat_03Eje_10.pdf;True;True;pdf
...;https://eco.colombiaaprende.edu.co/masterclass/;s3://men-prod-clean-data/contenidos_formativos/ENGLISH_FOR_COLOMBIA_ECOWEB/masterclass/MC 10/MC10-Teaching Techniques and Action Steps/MC10-Teaching Techniques and Action Steps.pdf;False;True;pdf
...;https://movil.colombiaaprende.edu.co/media/52/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_52_download.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=293;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ae/02/Transcripción Podcast 2_L1R1_M4.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/educacion-socioemocional-para-todos-los-niveles/paso-paso-programa-de-educacion-0#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_educacion-socioemocional-para-todos-los-niveles_paso-paso-programa-de-educacion-0.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=251;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/2c/04/MEN_ESC_C1_M2_AN01_V01.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d6/5e/Actividad1_L1R2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/8f/61/instrucciones_M5_L1R2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/84/73/M3S22_R4.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=264;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a1/35/PDF Aprendizajes Esperados.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.1.6.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/6f/c7/M4S33_R2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=329;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/15/e2/MEN_MEF_PR_VT04_Ver1.1.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=277;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/dc/62/Danielson, Ch. Abrutyn, L. (2009) Una introducción al uso del portafolios en el aula..pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/emociones-conexion-vital/linea2_ruta1_mod0.html;s3://men-prod-clean-data/contenidos_formativos/EMOCIONES_CONEXION_VITAL/Secretar%C3%ADas%20de%20Educaci%C3%B3n/Conexi%C3%B3n%20Inclusi%C3%B3n/M%C3%B3dulo%200%20-%20Introducci%C3%B3n/audio/linea2_ruta1_modulo0_POD.txt;False;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.2.5.9.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.3.22.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=380;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/9a/b5/1. Presentación y Estructura del Modulo  de Gestión.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.1.1.12.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/5f/5b/M4S35_R1.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.3.2.3.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d3/b3/CPE_M2S3_VS1.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.2.12.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/82/9b/MEN_PTA_C8_ANEXO9_TEXTO_EXPOSITIVO.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/node/11#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_node_11.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/63/d3/MEN_PTA_C3_ANEXO2_MAESTROS.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.1.1.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/caja-de-herramientas-tic/conectados-con-el-aprendizaje-modulo-3-genially#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_caja-de-herramientas-tic_conectados-con-el-aprendizaje-modulo-3-genially.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=239;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c3/d3/MEN_PAR_M4_T01_VT01_.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.6.44.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=183;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/87/be/ANEXO  1 -Recomendaciones para el acompan~amiento pedago´gico.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=289;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ee/42/TranscripciónPodcast_Mod0_L2R1.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/emociones-conexion-vital/linea1_ruta2_mod3.html;s3://men-prod-clean-data/contenidos_formativos/EMOCIONES_CONEXION_VITAL/Establecimientos%20Educativos/Conexi%C3%B3n%20Emociones/M%C3%B3dulo%203/audio/respiracion_POD.txt;False;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=73;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/bb/46/Documento Te´cnico y Conceptual.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=333;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/89/be/M1_T2_Concepción del conocimiento.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=349;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/51/f9/Presentación y Estructura Taller profundización C3.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/88/37/MEN_PTA_C2_ANEXO8_IDEOGRAMA.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.2.3.2.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=73;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c7/1e/Guia4.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.24.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/bb/d4/M3S15_R2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a9/b3/MEN_PTA_C8_ANEXO8_COMPETENCIAS_CIUDADANAS.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=253;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f5/b3/MEN_ESC_C3_M4_VT01_Ver2 (1).txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b5/ff/MEN_PTA_C8_ANEXO10_CRUCE_RESULTADOS.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=289;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d0/e5/Tema 3_Mod1_se.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=268;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/7f/a0/Perfil tutor - HBPL.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/39/44/CPE_M3S3_VS1.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=189;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/da/83/MEN_PTA_C7_ANEXO4_PREGUNTAS_ORIENTADORAS.pdf;True;True;pdf
...;https://eco.colombiaaprende.edu.co/wp-content/uploads/2021/07/7_VAL_GA1_LS_2020.pdf;s3://men-prod-clean-data/contenidos_formativos/ENGLISH_FOR_COLOMBIA_ECOWEB/repository/learning-guide-free-time-activities-7/7_VAL_GA1_LS_2020.pdf;False;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=183;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ff/07/MEN_PTA_C4_EVALUACIONCICLO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/56/cd/02Nat_02Pla_06.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b2/e9/Guia_encuentro_sincronico_modulo3.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.2.1.1.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=360;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/fd/6e/Conferencia Actualización del PEI_ planeación curricular para el cierre de brechas de aprendizaje.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.6.46.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/node/18#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_node_18.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a2/44/M4S30_R2.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=329;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ce/84/MEF_PR_INF05.pdf;True;True;pdf
